0.00, 50.00, 50.00, 100.00, 50.00, 0.00, 50.00, 50.00, 0.00, 100.00, 50.00, 0.00, 0.00, 0.00, 50.00, 100.00, 50.00, 100.00, 50.00, 100.00, 0.00, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 50.00, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 
50.00, 50.00, 50.00, 0.00, 50.00, 0.00, 50.00, 50.00, 50.00, 100.00, 50.00, 100.00, 0.00, 50.00, 100.00, 50.00, 0.00, 100.00, 100.00, 100.00, 100.00, 50.00, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 
0.00, 50.00, 50.00, 50.00, 0.00, 50.00, 100.00, 0.00, 50.00, 50.00, 0.00, 50.00, 50.00, 0.00, 100.00, 100.00, 100.00, 100.00, 100.00, 50.00, 100.00, 50.00, 100.00, 50.00, 100.00, 100.00, 100.00, 50.00, 100.00, 100.00, 50.00, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 
50.00, 0.00, 50.00, 50.00, 50.00, 0.00, 0.00, 0.00, 0.00, 0.00, 50.00, 0.00, 100.00, 100.00, 100.00, 100.00, 50.00, 100.00, 50.00, 50.00, 100.00, 50.00, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 
100.00, 50.00, 50.00, 50.00, 50.00, 100.00, 100.00, 50.00, 100.00, 50.00, 50.00, 100.00, 0.00, 0.00, 100.00, 50.00, 100.00, 50.00, 100.00, 100.00, 100.00, 50.00, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 50.00, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 
0.00, 0.00, 0.00, 0.00, 50.00, 50.00, 0.00, 50.00, 50.00, 50.00, 0.00, 0.00, 50.00, 50.00, 50.00, 50.00, 100.00, 100.00, 100.00, 100.00, 100.00, 50.00, 100.00, 100.00, 100.00, 100.00, 50.00, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 
50.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 100.00, 0.00, 50.00, 50.00, 0.00, 0.00, 100.00, 100.00, 50.00, 50.00, 50.00, 100.00, 50.00, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 
0.00, 100.00, 50.00, 0.00, 0.00, 50.00, 100.00, 0.00, 50.00, 0.00, 0.00, 100.00, 50.00, 0.00, 50.00, 50.00, 50.00, 50.00, 50.00, 100.00, 50.00, 100.00, 100.00, 100.00, 100.00, 100.00, 50.00, 100.00, 50.00, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 
50.00, 50.00, 0.00, 50.00, 0.00, 100.00, 0.00, 100.00, 100.00, 0.00, 100.00, 0.00, 50.00, 50.00, 100.00, 100.00, 50.00, 50.00, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 
0.00, 0.00, 50.00, 50.00, 0.00, 50.00, 0.00, 100.00, 0.00, 50.00, 100.00, 100.00, 50.00, 50.00, 50.00, 100.00, 50.00, 50.00, 0.00, 50.00, 100.00, 100.00, 100.00, 50.00, 100.00, 50.00, 100.00, 100.00, 100.00, 100.00, 50.00, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 
0.00, 100.00, 50.00, 0.00, 0.00, 50.00, 100.00, 100.00, 50.00, 50.00, 0.00, 0.00, 50.00, 50.00, 100.00, 100.00, 100.00, 100.00, 100.00, 50.00, 50.00, 100.00, 100.00, 100.00, 50.00, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 
50.00, 50.00, 50.00, 100.00, 0.00, 0.00, 100.00, 0.00, 50.00, 50.00, 50.00, 100.00, 0.00, 50.00, 50.00, 100.00, 50.00, 50.00, 50.00, 100.00, 100.00, 100.00, 100.00, 100.00, 50.00, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 
50.00, 0.00, 0.00, 50.00, 50.00, 0.00, 50.00, 0.00, 0.00, 50.00, 100.00, 50.00, 50.00, 50.00, 50.00, 50.00, 0.00, 100.00, 100.00, 0.00, 50.00, 50.00, 100.00, 50.00, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 
50.00, 0.00, 50.00, 0.00, 50.00, 50.00, 0.00, 50.00, 50.00, 50.00, 50.00, 50.00, 0.00, 100.00, 100.00, 50.00, 100.00, 50.00, 50.00, 0.00, 50.00, 50.00, 50.00, 0.00, 50.00, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 
0.00, 100.00, 0.00, 100.00, 50.00, 50.00, 100.00, 50.00, 100.00, 50.00, 50.00, 0.00, 100.00, 0.00, 100.00, 0.00, 0.00, 50.00, 100.00, 50.00, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 
0.00, 0.00, 0.00, 100.00, 0.00, 100.00, 0.00, 50.00, 100.00, 50.00, 50.00, 50.00, 50.00, 0.00, 100.00, 50.00, 50.00, 50.00, 50.00, 50.00, 100.00, 100.00, 0.00, 50.00, 100.00, 100.00, 50.00, 100.00, 100.00, 100.00, 100.00, 50.00, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 
100.00, 0.00, 0.00, 0.00, 50.00, 50.00, 50.00, 50.00, 100.00, 0.00, 100.00, 0.00, 100.00, 100.00, 50.00, 50.00, 50.00, 100.00, 50.00, 100.00, 50.00, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 
0.00, 50.00, 0.00, 50.00, 100.00, 0.00, 50.00, 0.00, 50.00, 0.00, 100.00, 50.00, 50.00, 50.00, 0.00, 0.00, 100.00, 50.00, 50.00, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 
50.00, 0.00, 50.00, 0.00, 50.00, 50.00, 0.00, 100.00, 100.00, 100.00, 100.00, 100.00, 50.00, 100.00, 50.00, 0.00, 100.00, 100.00, 0.00, 0.00, 50.00, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 50.00, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 
0.00, 50.00, 0.00, 50.00, 50.00, 0.00, 0.00, 50.00, 0.00, 0.00, 50.00, 100.00, 100.00, 100.00, 50.00, 50.00, 50.00, 50.00, 0.00, 50.00, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 
50.00, 0.00, 0.00, 0.00, 50.00, 0.00, 100.00, 100.00, 100.00, 50.00, 100.00, 50.00, 50.00, 0.00, 50.00, 50.00, 0.00, 100.00, 0.00, 50.00, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 50.00, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 
50.00, 100.00, 100.00, 50.00, 0.00, 50.00, 0.00, 50.00, 0.00, 50.00, 0.00, 50.00, 100.00, 100.00, 100.00, 100.00, 50.00, 0.00, 100.00, 50.00, 50.00, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 0.00, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 
50.00, 50.00, 50.00, 0.00, 50.00, 50.00, 50.00, 0.00, 50.00, 0.00, 0.00, 100.00, 50.00, 50.00, 50.00, 0.00, 50.00, 100.00, 50.00, 100.00, 100.00, 100.00, 100.00, 0.00, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 
100.00, 0.00, 0.00, 100.00, 0.00, 0.00, 50.00, 0.00, 50.00, 50.00, 0.00, 0.00, 100.00, 0.00, 0.00, 100.00, 0.00, 0.00, 100.00, 50.00, 100.00, 100.00, 100.00, 100.00, 100.00, 50.00, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 
50.00, 0.00, 50.00, 50.00, 0.00, 50.00, 100.00, 100.00, 100.00, 50.00, 50.00, 50.00, 100.00, 50.00, 50.00, 0.00, 0.00, 50.00, 50.00, 100.00, 100.00, 50.00, 50.00, 50.00, 100.00, 0.00, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 
50.00, 0.00, 50.00, 100.00, 0.00, 0.00, 50.00, 100.00, 100.00, 100.00, 0.00, 0.00, 50.00, 0.00, 50.00, 100.00, 0.00, 100.00, 100.00, 100.00, 100.00, 50.00, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 
50.00, 0.00, 0.00, 100.00, 50.00, 50.00, 100.00, 50.00, 50.00, 50.00, 0.00, 0.00, 50.00, 50.00, 50.00, 100.00, 100.00, 50.00, 50.00, 50.00, 100.00, 50.00, 50.00, 100.00, 100.00, 100.00, 50.00, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 
0.00, 0.00, 0.00, 100.00, 50.00, 0.00, 50.00, 0.00, 50.00, 0.00, 0.00, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 50.00, 50.00, 100.00, 100.00, 100.00, 100.00, 50.00, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 
50.00, 100.00, 0.00, 0.00, 0.00, 0.00, 50.00, 50.00, 100.00, 0.00, 100.00, 100.00, 50.00, 50.00, 50.00, 100.00, 100.00, 50.00, 50.00, 0.00, 100.00, 50.00, 50.00, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 
50.00, 100.00, 50.00, 0.00, 50.00, 50.00, 50.00, 0.00, 0.00, 100.00, 50.00, 50.00, 100.00, 0.00, 100.00, 50.00, 50.00, 50.00, 50.00, 100.00, 100.00, 50.00, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 
0.00, 50.00, 0.00, 50.00, 0.00, 100.00, 0.00, 50.00, 50.00, 50.00, 100.00, 50.00, 100.00, 50.00, 50.00, 50.00, 50.00, 100.00, 50.00, 50.00, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 50.00, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 
35.00, 37.80, 32.20, 37.80, 42.80, 42.00, 46.20, 45.40, 48.80, 50.80, 51.60, 54.20, 57.40, 59.40, 58.40, 60.20, 67.40, 69.80, 72.80, 76.80, 77.60, 77.80, 85.00, 86.80, 89.00, 92.20, 92.80, 94.60, 95.80, 96.40, 99.00, 99.00, 99.40, 99.40, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 
33.20, 37.80, 38.40, 38.00, 45.60, 42.80, 44.40, 46.20, 45.60, 50.20, 52.00, 49.80, 55.80, 57.80, 60.40, 65.00, 67.60, 67.80, 70.00, 75.00, 78.60, 81.80, 85.00, 86.00, 86.40, 91.00, 92.80, 92.40, 97.20, 96.40, 98.40, 98.80, 100.00, 99.60, 99.80, 99.80, 100.00, 100.00, 100.00, 100.00, 100.00, 
39.20, 36.40, 39.40, 38.60, 40.80, 44.20, 45.60, 44.00, 44.20, 49.00, 52.00, 57.80, 53.20, 60.60, 62.60, 65.80, 67.20, 73.00, 71.40, 76.40, 80.80, 77.00, 83.80, 89.00, 89.00, 90.80, 94.20, 93.00, 95.60, 97.60, 96.80, 98.40, 99.20, 99.60, 99.80, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 
37.40, 37.20, 36.80, 37.60, 43.80, 39.40, 41.40, 48.80, 44.80, 52.20, 50.80, 51.40, 57.40, 57.80, 59.20, 65.20, 65.00, 70.80, 74.80, 71.40, 77.00, 82.20, 83.20, 86.80, 87.40, 94.40, 92.00, 95.00, 95.80, 97.00, 98.00, 99.00, 99.20, 100.00, 99.60, 99.80, 100.00, 100.00, 100.00, 100.00, 100.00, 
38.80, 38.80, 38.20, 41.20, 41.00, 43.60, 46.60, 50.40, 48.80, 48.60, 51.00, 54.80, 56.60, 60.20, 60.00, 66.80, 66.00, 68.00, 71.40, 76.00, 78.60, 79.20, 83.00, 83.60, 89.00, 88.80, 92.80, 93.40, 95.20, 97.60, 97.20, 99.60, 99.40, 99.40, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 
37.60, 31.40, 38.80, 41.20, 44.40, 43.40, 46.00, 46.00, 46.80, 49.00, 53.00, 53.40, 55.40, 57.80, 61.40, 63.40, 68.60, 69.00, 70.60, 74.40, 80.20, 81.60, 81.80, 86.40, 89.60, 90.00, 92.80, 93.00, 96.20, 97.00, 98.00, 99.00, 99.40, 99.60, 100.00, 99.80, 100.00, 100.00, 100.00, 100.00, 100.00, 
35.40, 37.00, 33.20, 37.60, 38.80, 40.60, 43.60, 45.40, 43.40, 48.00, 49.40, 55.40, 53.40, 61.40, 58.20, 65.80, 65.80, 68.80, 76.20, 70.00, 74.80, 81.00, 81.40, 87.00, 90.80, 89.00, 93.80, 93.00, 96.80, 97.80, 97.60, 98.40, 99.20, 98.60, 99.80, 99.80, 100.00, 100.00, 100.00, 100.00, 100.00, 
32.40, 36.20, 38.40, 42.20, 45.20, 43.00, 44.40, 48.20, 48.00, 47.20, 50.20, 58.20, 59.60, 63.80, 65.00, 63.20, 66.00, 62.60, 72.00, 73.20, 78.80, 83.60, 83.60, 85.00, 89.20, 90.60, 91.40, 95.60, 96.00, 97.00, 97.00, 98.60, 99.40, 99.60, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 
37.80, 37.00, 39.60, 42.00, 41.60, 41.80, 43.00, 47.00, 46.80, 45.60, 48.80, 55.20, 52.00, 59.80, 59.00, 64.20, 66.80, 67.20, 68.80, 73.40, 80.00, 81.20, 83.80, 81.40, 89.80, 90.40, 93.40, 95.60, 95.60, 96.60, 98.00, 99.20, 99.80, 99.40, 99.80, 99.80, 100.00, 100.00, 100.00, 100.00, 100.00, 
35.80, 35.80, 36.20, 37.80, 45.80, 43.60, 42.80, 46.00, 47.80, 50.20, 53.20, 54.00, 60.80, 60.60, 62.20, 64.00, 62.80, 69.60, 76.20, 74.00, 77.80, 77.00, 80.80, 87.60, 88.60, 90.20, 92.20, 94.40, 95.60, 98.00, 97.60, 98.60, 99.40, 99.80, 99.80, 100.00, 99.60, 100.00, 100.00, 100.00, 100.00, 
37.20, 32.00, 37.40, 39.00, 44.20, 40.60, 44.00, 48.00, 48.40, 52.80, 53.20, 52.80, 54.00, 59.00, 64.20, 64.60, 69.80, 69.00, 67.80, 76.20, 77.20, 81.00, 81.60, 89.20, 90.00, 90.40, 94.00, 95.00, 95.60, 97.60, 97.60, 98.60, 99.20, 99.80, 99.80, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 
37.00, 37.00, 37.20, 38.00, 44.00, 42.40, 43.60, 47.20, 46.00, 50.80, 48.00, 51.60, 55.00, 55.80, 62.60, 63.40, 64.20, 68.80, 71.00, 73.40, 77.20, 83.40, 81.80, 87.80, 88.00, 88.80, 94.00, 95.20, 96.20, 97.60, 99.00, 99.20, 98.80, 99.60, 99.60, 100.00, 99.80, 100.00, 100.00, 100.00, 100.00, 
32.00, 35.40, 39.20, 44.00, 38.80, 45.80, 46.00, 44.60, 47.40, 50.00, 47.60, 54.00, 58.00, 59.20, 63.20, 63.80, 67.40, 69.00, 72.40, 75.00, 76.80, 81.60, 84.80, 86.40, 87.40, 89.00, 92.00, 95.20, 94.80, 97.40, 98.60, 98.80, 98.60, 99.60, 99.60, 99.80, 100.00, 100.00, 100.00, 100.00, 100.00, 
36.80, 38.80, 35.00, 42.20, 41.80, 42.00, 41.40, 50.60, 49.20, 46.00, 50.60, 50.80, 57.40, 59.40, 62.00, 62.40, 67.00, 73.40, 70.60, 75.80, 76.60, 79.00, 84.60, 85.40, 88.20, 91.00, 93.00, 93.40, 97.00, 97.80, 98.40, 98.60, 99.40, 100.00, 99.80, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 
36.80, 39.80, 38.20, 41.00, 40.80, 42.40, 45.80, 45.60, 49.20, 48.80, 52.80, 53.60, 54.60, 59.60, 58.60, 64.20, 65.60, 71.00, 77.20, 70.80, 77.60, 80.40, 82.60, 85.40, 88.60, 93.00, 93.60, 94.80, 95.20, 98.00, 98.60, 99.00, 99.80, 99.80, 100.00, 99.80, 99.80, 100.00, 100.00, 100.00, 100.00, 
34.60, 37.00, 35.80, 40.60, 38.00, 42.40, 42.60, 47.80, 50.80, 51.20, 54.20, 53.40, 54.40, 62.60, 60.40, 64.60, 66.20, 72.80, 75.40, 75.80, 80.00, 81.40, 86.80, 85.00, 86.20, 91.40, 93.80, 94.60, 95.00, 97.00, 97.00, 99.20, 99.20, 99.60, 99.80, 100.00, 99.80, 100.00, 100.00, 100.00, 100.00, 
35.00, 37.00, 39.20, 37.00, 38.80, 40.80, 46.40, 46.00, 47.20, 48.80, 53.40, 53.60, 57.60, 60.00, 65.00, 66.00, 64.00, 68.80, 72.60, 77.80, 77.40, 81.40, 82.20, 83.80, 87.40, 90.60, 94.40, 94.00, 95.00, 96.80, 98.60, 98.20, 99.40, 99.80, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 
31.80, 35.40, 39.60, 39.20, 40.60, 44.20, 45.00, 46.00, 48.80, 51.20, 54.20, 49.20, 57.60, 61.00, 59.80, 66.40, 62.60, 73.80, 73.80, 75.80, 76.40, 81.00, 84.20, 87.40, 86.60, 91.80, 92.60, 93.40, 97.20, 97.00, 98.20, 98.80, 100.00, 100.00, 99.60, 99.80, 100.00, 100.00, 100.00, 100.00, 100.00, 
36.20, 39.40, 40.40, 41.60, 41.40, 43.60, 44.00, 43.60, 51.00, 52.40, 49.60, 52.40, 56.80, 57.40, 61.20, 63.00, 66.60, 68.40, 70.60, 77.60, 78.40, 79.20, 83.80, 85.80, 88.80, 89.60, 92.80, 95.60, 96.20, 97.20, 99.20, 99.20, 99.00, 100.00, 99.80, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 
32.00, 39.60, 39.00, 39.60, 44.00, 40.20, 41.80, 43.80, 47.20, 50.60, 51.60, 54.60, 55.80, 64.00, 61.20, 67.00, 65.20, 69.40, 73.60, 72.20, 78.60, 81.40, 84.40, 86.00, 89.20, 88.20, 92.80, 94.80, 95.80, 98.20, 98.60, 99.60, 99.00, 99.60, 99.60, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 
38.20, 33.20, 37.60, 38.00, 40.80, 46.60, 40.60, 48.60, 45.40, 50.00, 51.00, 54.40, 56.80, 57.40, 62.40, 65.40, 67.00, 72.40, 72.60, 75.80, 77.20, 83.40, 80.20, 86.40, 87.00, 89.00, 93.00, 95.00, 98.00, 97.20, 98.80, 98.80, 99.80, 99.40, 99.80, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 
34.40, 37.00, 38.20, 36.20, 39.20, 42.60, 45.20, 45.40, 47.60, 49.00, 51.80, 55.20, 59.80, 56.80, 61.40, 61.20, 67.00, 72.60, 73.40, 77.40, 77.20, 80.80, 86.00, 90.00, 86.40, 90.80, 90.80, 95.00, 96.60, 96.20, 98.40, 99.00, 99.80, 100.00, 99.80, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 
36.00, 36.20, 36.40, 41.80, 41.80, 45.00, 44.80, 45.20, 48.00, 50.40, 51.60, 53.60, 53.40, 56.20, 61.80, 63.60, 63.40, 71.60, 71.80, 73.20, 75.20, 80.00, 84.60, 85.00, 89.40, 90.80, 94.40, 92.80, 96.20, 97.20, 98.40, 98.80, 98.80, 99.60, 99.80, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 
34.20, 38.00, 39.20, 42.60, 41.20, 43.40, 46.60, 43.40, 50.40, 47.60, 56.40, 54.40, 55.80, 54.80, 58.60, 62.60, 65.80, 71.60, 69.80, 76.40, 77.20, 84.60, 82.60, 88.80, 86.80, 90.80, 92.00, 96.80, 95.40, 97.20, 99.00, 98.80, 100.00, 99.20, 99.80, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 
35.00, 35.60, 38.40, 39.80, 38.80, 42.80, 43.00, 47.40, 50.40, 50.20, 52.80, 53.40, 59.20, 59.80, 60.80, 62.40, 67.60, 69.00, 73.20, 72.60, 78.60, 80.20, 84.40, 89.20, 89.40, 91.60, 90.40, 94.00, 96.40, 98.00, 98.80, 99.40, 99.20, 99.80, 99.80, 99.80, 100.00, 100.00, 100.00, 100.00, 100.00, 
35.80, 34.60, 38.60, 39.40, 40.00, 42.60, 42.60, 49.60, 49.80, 54.40, 53.80, 53.00, 54.40, 59.00, 63.80, 64.20, 63.00, 67.00, 70.20, 75.80, 78.60, 80.20, 87.00, 87.20, 85.80, 90.40, 92.60, 94.80, 97.40, 96.80, 98.20, 97.80, 99.20, 99.80, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 
